entityid,domain,time_of_run,earliest_screenshot,start_date_with_buffer,latest_screenshot,end_date_with_buffer,file_path,failed,reason_for_failure
1050104837,www.ansiblelabs.xyz,2023-06-14 14:57:06,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050105224,www.americanmagnesium.com,2023-06-14 14:57:06,,2012-07-05,,2023-06-06,,1,No timestamps within company life span
1050105836,www.atlanticwm.com,2023-06-14 14:57:06,2022-05-16 10:53:00,2022-01-02,2023-03-27 03:36:35,2023-06-06,optimal_timestamps/1050105836_timestamps.csv,0,
1050107501,joinender.com,2023-06-14 14:57:06,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050108032,culnexintx.com,2023-06-14 14:57:06,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050109274,www.idealdentalmp.com,2023-06-14 14:57:06,,2015-03-18,,2023-06-06,,1,No timestamps within company life span
1050109472,www.alliumeng.com,2023-06-14 14:57:06,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050109580,www.liberatestudio.com,2023-06-14 14:57:06,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050110021,www.solesca.com,2023-06-14 14:57:06,,2022-06-02,,2023-06-06,,1,No timestamps within company life span
1050110642,www.audiofutures.com,2023-06-14 14:57:06,2023-03-14 06:00:40,2022-01-08,2023-03-22 23:45:06,2023-06-06,optimal_timestamps/1050110642_timestamps.csv,0,
1050111209,www.shmoodyapp.com,2023-06-14 14:57:06,,2019-12-04,,2023-06-06,,1,No timestamps within company life span
1050111425,www.gokorr.com,2023-06-14 14:57:06,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050111965,www.ticketavengers.com,2023-06-14 14:57:06,,2016-07-05,,2023-06-06,,1,No timestamps within company life span
1050112496,www.getjoydays.com,2023-06-14 14:57:06,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050112667,www.frolick.co,2023-06-14 14:57:06,,2021-04-23,,2023-06-06,,1,No timestamps within company life span
1050112892,www.techflowventures.com,2023-06-14 14:57:06,,2020-10-17,,2023-06-06,,1,No timestamps within company life span
1050115385,www.kodehealth.com,2023-06-14 14:57:06,,2022-05-14,,2023-06-06,,1,No timestamps within company life span
1050115718,gatewaygigs.com,2023-06-14 14:57:06,,2021-12-03,,2023-06-06,,1,No timestamps within company life span
1050116060,www.resqtrx.com,2023-06-14 14:57:06,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050116069,durable.ai,2023-06-14 14:57:06,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050116420,www.yarden.com,2023-06-14 14:57:06,2022-08-16 03:53:48,2022-01-10,2023-06-03 02:27:03,2023-06-06,optimal_timestamps/1050116420_timestamps.csv,0,
1050117140,www.joinmochi.com,2023-06-14 14:57:06,,2021-08-05,,2023-06-06,,1,No timestamps within company life span
1050118715,www.tavern.space,2023-06-14 14:57:06,2022-03-13 10:57:29,2022-03-09,2022-12-08 07:54:17,2023-06-06,optimal_timestamps/1050118715_timestamps.csv,0,
1050119777,www.battlebornsupply.com,2023-06-14 14:57:06,,2019-05-26,,2023-06-06,,1,No timestamps within company life span
1050119822,www.kaleidoscope.bio,2023-06-14 14:57:06,,2021-05-05,,2023-06-06,,1,No timestamps within company life span
1050120452,www.sarcmediq.com,2023-06-14 14:57:06,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050120605,www.trycanal.com,2023-06-14 14:57:06,,2021-09-02,,2023-06-06,,1,No timestamps within company life span
1050121487,www.nakitherapeutics.com,2023-06-14 14:57:06,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050121622,www.tesouro.io,2023-06-14 14:57:06,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050123971,www.betterforyoumedia.com,2023-06-14 14:57:06,2022-07-14 14:26:00,2022-01-09,2023-05-26 11:50:55,2023-06-06,optimal_timestamps/1050123971_timestamps.csv,0,
1050125231,seam.io,2023-06-14 14:57:06,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050125285,www.getstring.xyz,2023-06-14 14:57:06,,2021-10-29,,2023-06-06,,1,No timestamps within company life span
1050127526,www.claydevpartners.com,2023-06-14 14:57:07,2022-01-07 01:52:16,2020-07-05,2023-02-24 21:51:00,2023-06-06,optimal_timestamps/1050127526_timestamps.csv,0,
1050127535,www.bestever.ai,2023-06-14 14:57:07,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050127787,www.getseam.xyz,2023-06-14 14:57:07,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050128300,www.rainforestpay.com,2023-06-14 14:57:07,,2021-10-15,,2023-06-06,,1,No timestamps within company life span
1050128795,www.ventrk.com,2023-06-14 14:57:07,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1050131657,verifiedink.us,2023-06-14 14:57:07,,2021-11-02,,2023-06-06,,1,No timestamps within company life span
1050131729,www.tradeport.xyz,2023-06-14 14:57:07,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050132215,www.nextnetinc.com,2023-06-14 14:57:07,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050133898,www.mymo.com,2023-06-14 14:57:07,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050135230,www.walliepay.com,2023-06-14 14:57:07,,2022-03-31,,2023-06-06,,1,No timestamps within company life span
1050135527,www.chromapraxis.com,2023-06-14 14:57:07,,2020-09-24,,2023-06-06,,1,No timestamps within company life span
1050135779,www.socialdynamic.io,2023-06-14 14:57:07,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050138011,www.ingrediome.com,2023-06-14 14:57:07,,2021-09-05,,2023-06-06,,1,No timestamps within company life span
1050138578,www.studypaq.com,2023-06-14 14:57:07,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050138632,www.lsxcapital.io,2023-06-14 14:57:07,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050140144,areteiatx.com,2023-06-14 14:57:07,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050140315,www.superpanel.io,2023-06-14 14:57:07,2022-07-04 23:37:04,2021-06-03,2023-04-13 21:00:17,2023-06-06,optimal_timestamps/1050140315_timestamps.csv,0,
1050142196,www.realfinity.io,2023-06-14 14:57:07,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050142277,www.fluidinvesting.com,2023-06-14 14:57:07,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050143312,www.graceful.io,2023-06-14 14:57:07,2022-10-01 11:59:27,2022-08-27,2023-05-08 09:59:44,2023-06-06,optimal_timestamps/1050143312_timestamps.csv,0,
1050145958,www.meetkai-prod.vercel.app,2023-06-14 14:57:07,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1050153221,www.swap.net,2023-06-14 14:57:07,2022-01-30 00:03:11,2021-10-23,2023-03-26 15:33:10,2023-06-06,optimal_timestamps/1050153221_timestamps.csv,0,
1050155210,www.pascallsystems.com,2023-06-14 14:57:07,,2020-04-06,,2023-06-06,,1,No timestamps within company life span
1050155426,www.dandelion.science,2023-06-14 14:57:07,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050155498,www.nxtech.co,2023-06-14 14:57:07,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1050155867,www.ranchcheck.com,2023-06-14 14:57:07,,2021-10-03,,2023-06-06,,1,No timestamps within company life span
1050156065,www.biredimaging.com,2023-06-14 14:57:07,,2021-10-03,,2023-06-06,,1,No timestamps within company life span
1050157613,www.stream.claims,2023-06-14 14:57:07,,2021-10-17,,2023-06-06,,1,No timestamps within company life span
1050162338,www.smartii.io,2023-06-14 14:57:07,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050164111,www.castle.link,2023-06-14 14:57:07,,2021-12-19,,2023-06-06,,1,No timestamps within company life span
1050164966,www.enclavecoworking.com,2023-06-14 14:57:07,,2022-01-02,,2023-06-06,,1,No timestamps within company life span
1050272174,www.seaforestation.co,2023-06-14 14:57:07,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050275630,www.catterds.io,2023-06-14 14:57:07,,2021-02-09,,2023-06-06,,1,No timestamps within company life span
1050282083,www.metalstacks.net,2023-06-14 14:57:07,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050282506,www.bt-tech.com,2023-06-14 14:57:07,2021-07-12 11:48:51,2021-01-13,2023-02-03 23:12:07,2023-06-06,optimal_timestamps/1050282506_timestamps.csv,0,
1050283316,www.astor.money,2023-06-14 14:57:07,,2021-11-05,,2023-06-06,,1,No timestamps within company life span
1050283370,www.paretolabs.xyz,2023-06-14 14:57:07,,2021-12-30,,2023-06-06,,1,No timestamps within company life span
1050283433,www.sawa.gallery,2023-06-14 14:57:07,,2022-01-02,,2023-06-06,,1,No timestamps within company life span
1050283478,www.synphonic.io,2023-06-14 14:57:07,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050283496,devterratrade.com,2023-06-14 14:57:07,,2021-11-25,,2023-06-06,,1,No timestamps within company life span
1050283622,www.mysocket.xyz,2023-06-14 14:57:07,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050284783,www.transfixart.com,2023-06-14 14:57:07,,2020-10-28,,2023-06-06,,1,No timestamps within company life span
1050285791,vicinitas.com,2023-06-14 14:57:07,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050291182,www.stfx.io,2023-06-14 14:57:07,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050291299,www.modwalla.com,2023-06-14 14:57:07,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050293252,www.getzlinq.com,2023-06-14 14:57:07,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1050294710,www.blknapkin.com,2023-06-14 14:57:07,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050294782,www.agrofides.com,2023-06-14 14:57:07,,2018-10-17,,2023-06-06,,1,No timestamps within company life span
1050294899,www.csa.xyz,2023-06-14 14:57:07,2022-04-27 17:59:27,2021-10-15,2023-05-31 20:19:50,2023-06-06,optimal_timestamps/1050294899_timestamps.csv,0,
1050294917,www.swdd.io,2023-06-14 14:57:07,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1050295025,www.fit2flaunt.com,2023-06-14 14:57:07,2021-01-28 04:08:12,2020-12-25,2023-05-25 11:29:24,2023-06-06,optimal_timestamps/1050295025_timestamps.csv,0,
1050295502,www.whipz.com,2023-06-14 14:57:07,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050295529,www.speakeasyapi.dev,2023-06-14 14:57:07,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050296051,www.itsbuyable.com,2023-06-14 14:57:07,,2020-10-31,,2023-06-06,,1,No timestamps within company life span
1050296366,www.plaeyapp.com,2023-06-14 14:57:07,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050297392,www.cardinalrobot.com,2023-06-14 14:57:07,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050297572,www.logictry.com,2023-06-14 14:57:07,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1050297626,www.sojournex.com,2023-06-14 14:57:07,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1050297644,www.missionspacefood.com,2023-06-14 14:57:07,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1050297716,www.wellmarkt.com,2023-06-14 14:57:07,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050297770,www.quimbyapp.com,2023-06-14 14:57:07,,2021-03-05,,2023-06-06,,1,No timestamps within company life span
1050297815,www.branchly.com,2023-06-14 14:57:07,,2019-07-17,,2023-06-06,,1,No timestamps within company life span
1050298490,www.chainkemists.xyz,2023-06-14 14:57:07,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050299318,www.magma-space.com,2023-06-14 14:57:07,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050299822,www.vienna.earth,2023-06-14 14:57:07,,2020-11-12,,2023-06-06,,1,No timestamps within company life span
1050300749,www.debtdao.finance,2023-06-14 14:57:07,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050300920,www.bio-fluff.com,2023-06-14 14:57:07,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050301037,www.pinkbirdcarwash.com,2023-06-14 14:57:07,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050301253,www.makeinternational.io,2023-06-14 14:57:07,,2022-02-04,,2023-06-06,,1,No timestamps within company life span
1050301541,www.ctlst.tech,2023-06-14 14:57:07,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1050302522,www.bluesecures.com,2023-06-14 14:57:07,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050304268,www.gyfting.co,2023-06-14 14:57:07,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050305078,www.axbryd.com,2023-06-14 14:57:07,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1050305609,glow.hormoneuniversity.com,2023-06-14 14:57:07,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050305870,mirapharmaceuticals.com,2023-06-14 14:57:07,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050306788,www.backhouse.io,2023-06-14 14:57:07,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050307382,www.prezerv.ai,2023-06-14 14:57:07,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050309101,www.datedesti.com,2023-06-14 14:57:07,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050309398,www.Spraye.io,2023-06-14 14:57:07,,2017-11-02,,2023-06-06,,1,No timestamps within company life span
1050309722,www.loanerfinance.com,2023-06-14 14:57:07,2022-03-13 04:18:09,2022-02-02,2023-03-30 18:44:31,2023-06-06,optimal_timestamps/1050309722_timestamps.csv,0,
1050310496,www.0vix.com,2023-06-14 14:57:08,2022-03-24 23:06:23,2022-02-02,2023-05-20 01:35:07,2023-06-06,optimal_timestamps/1050310496_timestamps.csv,0,
1050311234,www.heywallet.com,2023-06-14 14:57:08,2021-08-18 12:45:38,2021-08-05,2023-05-31 02:55:26,2023-06-06,optimal_timestamps/1050311234_timestamps.csv,0,
1050311396,www.silk.security,2023-06-14 14:57:08,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050311630,www.csa360software.com,2023-06-14 14:57:08,,2010-07-05,,2023-06-06,,1,No timestamps within company life span
1050311810,www.rallydebates.com,2023-06-14 14:57:08,,2021-12-03,,2023-06-06,,1,No timestamps within company life span
1050311819,www.membershine.com,2023-06-14 14:57:08,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050312044,www.innoland.bio,2023-06-14 14:57:08,,2021-06-10,,2023-06-06,,1,No timestamps within company life span
1050312107,www.paradise-spreads.myshopify.com,2023-06-14 14:57:08,,2017-09-21,,2023-06-06,,1,No timestamps within company life span
1050312152,www.immunowake.com,2023-06-14 14:57:08,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1050312242,hosali2.dreamhosters.com/oneoq,2023-06-14 14:57:08,,2019-05-18,,2023-06-06,,1,No timestamps within company life span
1050312368,www.unplugdining.com,2023-06-14 14:57:08,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050312413,www.perpetua.info,2023-06-14 14:57:08,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050312440,www.soteriaflooring.com,2023-06-14 14:57:08,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050312584,www.quantumresearchsciences.com,2023-06-14 14:57:08,,2021-10-07,,2023-06-06,,1,No timestamps within company life span
1050312647,www.tidbitscandy.com,2023-06-14 14:57:08,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050313232,www.colonyfreight.com,2023-06-14 14:57:08,,2021-07-30,,2023-06-06,,1,No timestamps within company life span
1050313646,zerohybrid.network,2023-06-14 14:57:08,,2022-10-03,,2023-06-06,,1,No timestamps within company life span
1050314519,www.imin2.com,2023-06-14 14:57:08,2022-08-03 15:35:27,2022-02-04,2023-06-01 10:21:12,2023-06-06,optimal_timestamps/1050314519_timestamps.csv,0,
1050314699,www.avinah2.com,2023-06-14 14:57:08,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050314969,www.anisehealth.co,2023-06-14 14:57:08,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1050315023,www.ardaimpact.com,2023-06-14 14:57:08,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050316616,www.0basedesign.com,2023-06-14 14:57:08,,2015-07-05,,2023-06-06,,1,No timestamps within company life span
1050316688,www.limelightsteel.com,2023-06-14 14:57:08,,2021-04-04,,2023-06-06,,1,No timestamps within company life span
1050317111,www.functionalfi.com,2023-06-14 14:57:08,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1050318407,www.scope-zero.com,2023-06-14 14:57:08,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050318749,www.songvest.com,2023-06-14 14:57:08,2020-11-02 14:14:35,2020-11-02,2023-05-24 17:12:47,2023-06-06,optimal_timestamps/1050318749_timestamps.csv,0,
1050319406,www.harmonize.io,2023-06-14 14:57:08,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1050319667,www.earnbetter.com,2023-06-14 14:57:08,,2021-09-29,,2023-06-06,,1,No timestamps within company life span
1050321008,www.sparkler.ai,2023-06-14 14:57:08,,2021-08-26,,2023-06-06,,1,No timestamps within company life span
1050321080,www.cargenta.com,2023-06-14 14:57:08,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1050321548,www.flatiron.energy,2023-06-14 14:57:08,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
